"station_id","name","latitude","longitude","elevation","country","provider"
695,"Saas_Balen","46.15996","7.92455","1461","Switzerland","CH_METEOSWISS"
693,"St_Margarethen_ob_Tollerberg","46.67306","14.57333","460","Austria","AT_HZB"
692,"Vilshofen_Schweiklberg_","48.62820","13.17340","378","Germany","DE_DWD"
691,"Osterwitz_Winkel","46.88000","15.07139","1000","Austria","AT_HZB"
690,"St_Peter_am_Wimberg","48.50306","14.09694","687","Austria","AT_HZB"
689,"Bex","46.24416","6.99530","402","Switzerland","CH_METEOSWISS"
688,"Opponitz","47.89167","14.83194","402","Austria","AT_HZB"
687,"Breitenbrunn_Furbuch","48.12660","10.36490","610","Germany","DE_DWD"
686,"Monte_Maria_Osservatore","46.70625","10.52100","1335","Italy","IT_BZ"
685,"Dornstetten","48.47570","8.49590","680","Germany","DE_DWD"
684,"Sihlsee","47.15426","8.78209","895","Switzerland","CH_METEOSWISS"
683,"Rutte_Piccolo","46.49560","13.59920","800","Italy","IT_FVG"
682,"Belvedere_sas_bece_","46.48473","11.80070","2121","Italy","IT_TN"
681,"Houches_les_","45.88900","6.80050","1005","France","FR_METEOFRANCE"
680,"Eisenberg_an_der_Pinka","47.17972","16.42472","247","Austria","AT_HZB"
679,"Friedburg","48.01722","13.24750","512","Austria","AT_HZB"
678,"Wengen","46.60644","7.92132","1280","Switzerland","CH_SLF"
677,"Pampeago_tresca","46.33448","11.55446","2080","Italy","IT_TN"
676,"St_Georgen_am_Reith","47.84167","14.88167","494","Austria","AT_HZB"
675,"Laufen_Obb_Lebenau_Haftanstalt_","47.95220","12.89780","430","Germany","DE_DWD"
674,"Curaglia","46.67212","8.85832","1330","Switzerland","CH_SLF"
673,"Nesselwang","47.63470","10.50770","880","Germany","DE_DWD"
672,"Jarrier","45.27433","6.30517","1200","France","FR_METEOFRANCE"
671,"Bukovo","46.14864","13.91092","706","Slovenia","SI_ARSO"
670,"Barmelweid","47.42142","7.96949","777","Switzerland","CH_METEOSWISS"
669,"Mogelsberg","47.36143","9.13603","766","Switzerland","CH_METEOSWISS"
668,"Soll_Stockach","47.51444","12.21333","660","Austria","AT_HZB"
667,"Munchen_Sankt_Bonifaz_","48.14470","11.56360","516","Germany","DE_DWD"
666,"Kronburg","47.90840","10.15140","670","Germany","DE_DWD"
664,"Trzic","46.36624","14.32105","526","Slovenia","SI_ARSO"
663,"Prescudin","46.19222","12.48889","640","Italy","IT_FVG"
662,"Lahn_Hallstatt","47.55694","13.64639","510","Austria","AT_HZB"
661,"Goldworth","48.32972","14.08556","260","Austria","AT_HZB"
660,"Schwanau_Ottenheim","48.38480","7.75840","153","Germany","DE_DWD"
659,"Gaberl","47.11083","14.95139","1160","Austria","AT_HZB"
658,"Steingaden_Riesen","47.76100","10.86010","761","Germany","DE_DWD"
657,"Hinterlug","47.93417","14.76444","416","Austria","AT_HZB"
656,"Turtmann","46.29617","7.68626","621","Switzerland","CH_METEOSWISS"
654,"Zervreila_CH_SLF","46.57878","9.11879","1735","Switzerland","CH_SLF"
653,"Wald_am_Schoberpass","47.45528","14.67889","890","Austria","AT_HZB"
651,"Tettnang_Tannau","47.66550","9.64500","472","Germany","DE_DWD"
650,"Stein_AR","47.37959","9.34596","780","Switzerland","CH_METEOSWISS"
649,"Logatec","45.90795","14.20786","485","Slovenia","SI_ARSO"
648,"Eggersriet","47.43876","9.46790","770","Switzerland","CH_METEOSWISS"
646,"Bodinggraben","47.79083","14.39278","640","Austria","AT_HZB"
645,"Edmundshof","47.90556","16.99583","148","Austria","AT_HZB"
644,"Unterhoflein","47.79528","16.03222","441","Austria","AT_HZB"
642,"Freiamt_Keppenbach","48.14470","7.91940","275","Germany","DE_DWD"
641,"Le_grand_bornand_74136400","45.96983","6.45250","1270","France","FR_METEOFRANCE"
639,"Degersheim","47.36589","9.19418","830","Switzerland","CH_METEOSWISS"
637,"Kaisers","47.21333","10.29750","1380","Austria","AT_HZB"
636,"Windischgarsten_Schule_","47.72083","14.32694","604","Austria","AT_HZB"
635,"Wurmlach","46.66333","13.01556","705","Austria","AT_HZB"
634,"Bitz","48.24350","9.10070","854","Germany","DE_DWD"
633,"Ditzingen_Heimerdingen","48.86010","8.96320","294","Germany","DE_DWD"
632,"Le_collet_d_allevard_38006400","45.38700","6.12100","1642","France","FR_METEOFRANCE"
631,"Seengen","47.32742","8.18845","445","Switzerland","CH_METEOSWISS"
630,"Tignes","45.46767","6.90500","2080","France","FR_METEOFRANCE"
629,"Stockach","47.85910","9.01520","532","Germany","DE_DWD"
627,"Fedaia","46.45339","11.88903","2050","Italy","IT_VENETO"
626,"Magglingen","47.14079","7.21501","883","Switzerland","CH_METEOSWISS"
625,"Simplon_Hospiz","46.24672","8.02990","2000","Switzerland","CH_SLF"
624,"Hintersee_AT_HZB","47.76111","13.22250","727","Austria","AT_HZB"
623,"Unken","47.64528","12.72083","587","Austria","AT_HZB"
622,"Le_Boinod","47.07995","6.85845","1167","Switzerland","CH_METEOSWISS"
621,"Montsapey","45.52017","6.33550","960","France","FR_METEOFRANCE"
620,"Sedrun_CH_METEOSWISS","46.67235","8.74519","1429","Switzerland","CH_METEOSWISS"
619,"St_baudille","44.79100","5.79083","1040","France","FR_METEOFRANCE"
618,"Wetzelsdorf","46.99444","15.87361","303","Austria","AT_HZB"
617,"Mauthausen","48.24694","14.50361","247","Austria","AT_HZB"
616,"Diessenhofen","47.69172","8.72712","404","Switzerland","CH_METEOSWISS"
615,"Bad_Deutsch_Altenburg","48.12889","16.90111","173","Austria","AT_HZB"
614,"Aussois_clim","45.22450","6.74000","1467","France","FR_METEOFRANCE"
613,"Unterwasser_Iltios","47.18555","9.31139","1340","Switzerland","CH_SLF"
612,"Alpthal","47.06032","8.71365","1015","Switzerland","CH_METEOSWISS"
611,"Erlenbach_im_Simmental","46.65848","7.52404","732","Switzerland","CH_METEOSWISS"
610,"Gadmen_CH_SLF","46.73667","8.35230","1190","Switzerland","CH_SLF"
608,"Herisau","47.39389","9.26307","700","Switzerland","CH_METEOSWISS"
607,"Blatten_Lotschental","46.42046","7.82320","1538","Switzerland","CH_METEOSWISS"
606,"Slingia_Osservatore","46.70413","10.47392","1690","Italy","IT_BZ"
605,"Grcarice","45.65198","14.75927","520","Slovenia","SI_ARSO"
604,"Herrenberg","48.59150","8.85410","430","Germany","DE_DWD"
603,"Merklingen","48.51210","9.76450","685","Germany","DE_DWD"
602,"Adelboden_CH_SLF","46.49204","7.56071","1325","Switzerland","CH_SLF"
601,"Grobenzell","48.19580","11.36550","508","Germany","DE_DWD"
600,"Yverdon_les_Bains","46.78188","6.65099","432","Switzerland","CH_METEOSWISS"
599,"Scheibbs","48.03000","15.16417","440","Austria","AT_HZB"
598,"Paularo","46.53111","13.11389","690","Italy","IT_FVG"
597,"Wasserburg_Inn_Reisach","48.04510","12.19270","481","Germany","DE_DWD"
596,"Klippeneck","48.10540","8.75490","973","Germany","DE_DWD"
595,"Muhldorf","48.27910","12.50240","406","Germany","DE_DWD"
594,"Folgaria_passo_sommo","45.91865","11.20608","1360","Italy","IT_TN"
593,"Affeltrangen","47.53716","9.01571","541","Switzerland","CH_METEOSWISS"
592,"Stalden_Ackersand","46.24095","7.87465","700","Switzerland","CH_METEOSWISS"
591,"Altusried_Krugzell","47.79850","10.25380","642","Germany","DE_DWD"
590,"Hochfilzen","47.47028","12.62167","960","Austria","AT_HZB"
588,"Zusem","46.15097","15.49503","623","Slovenia","SI_ARSO"
587,"Gratkorn","47.14667","15.32389","392","Austria","AT_HZB"
584,"Wittibreut","48.32970","12.99400","460","Germany","DE_DWD"
583,"Biel_Bienne","47.12040","7.25757","433","Switzerland","CH_METEOSWISS"
582,"Boll_Bad","48.63970","9.62330","423","Germany","DE_DWD"
581,"Prapoutel_38002406","45.25367","5.99067","1355","France","FR_METEOFRANCE"
580,"Gschnaidt","47.20222","15.16556","1128","Austria","AT_HZB"
579,"Braunau","47.52228","9.07339","592","Switzerland","CH_METEOSWISS"
578,"Kempten","47.72330","10.33480","705","Germany","DE_DWD"
577,"Telfes_im_Stubai","47.17167","11.36167","1070","Austria","AT_HZB"
576,"Babno_polje","45.64545","14.54961","755","Slovenia","SI_ARSO"
575,"Sentjur","46.21957","15.40229","266","Slovenia","SI_ARSO"
574,"Rohr_im_Gebirge","47.89667","15.73333","684","Austria","AT_HZB"
573,"Madesimo","46.43145","9.35365","1530","Italy","IT_LOMBARDIA"
572,"Neumarkt_im_Muhlkreis","48.43278","14.44583","611","Austria","AT_HZB"
571,"Lizzola","46.01953","10.00414","1490","Italy","IT_LOMBARDIA"
570,"Waldstetten_Wissgoldingen","48.73370","9.81250","542","Germany","DE_DWD"
569,"Vrin","46.65581","9.10346","1384","Switzerland","CH_METEOSWISS"
568,"Lenzkirch_Ruhbuhl","47.85970","8.23080","852","Germany","DE_DWD"
566,"Zurich_Fluntern","47.37792","8.56572","555","Switzerland","CH_METEOSWISS"
565,"Jauken","46.67444","13.03556","925","Austria","AT_HZB"
564,"Chapelle_en_valgaudemar","44.80600","6.19050","1270","France","FR_METEOFRANCE"
563,"Julbach","48.66528","13.85611","565","Austria","AT_HZB"
562,"Hindelang_Oberes_Ostrachtal_","47.45500","10.43910","930","Germany","DE_DWD"
561,"Starnberg","48.00000","11.35430","585","Germany","DE_DWD"
559,"Le_biot","46.27350","6.61933","690","France","FR_METEOFRANCE"
558,"Tonezza","45.85703","11.34691","935","Italy","IT_VENETO"
556,"Diga_di_Quaira_Osservatore","46.55203","10.89376","2252","Italy","IT_BZ"
555,"Fridingen","48.02020","8.92070","634","Germany","DE_DWD"
554,"Wallersdorf","48.74370","12.75170","334","Germany","DE_DWD"
553,"Brandenberg","47.49028","11.89556","920","Austria","AT_HZB"
552,"Buchenbach","47.96250","7.99830","445","Germany","DE_DWD"
551,"Le_corbier","45.23933","6.26667","1585","France","FR_METEOFRANCE"
550,"Klontal","47.03669","9.00147","855","Switzerland","CH_METEOSWISS"
549,"Karlsruhe_Hohenwettersbach","48.96870","8.48150","225","Germany","DE_DWD"
548,"Bregenz_Altreuteweg_","47.50722","9.75667","447","Austria","AT_HZB"
546,"Bizeljsko","46.01621","15.69616","175","Slovenia","SI_ARSO"
545,"Traunreut_Fruhling","47.95260","12.62650","587","Germany","DE_DWD"
544,"Pigniu","46.81029","9.11513","1325","Switzerland","CH_METEOSWISS"
543,"Neumarkt_an_der_Raab","46.92750","16.16139","243","Austria","AT_HZB"
542,"Hopfgarten_i_Brt_","47.45417","12.15278","591","Austria","AT_HZB"
541,"Kreuzberg","46.70694","15.45917","590","Austria","AT_HZB"
540,"Dielsdorf","47.48373","8.46080","428","Switzerland","CH_METEOSWISS"
539,"Zaga","46.31000","13.48389","353","Slovenia","SI_ARSO"
538,"Annaberg_126029","47.53750","13.42306","700","Austria","AT_HZB"
537,"Kirchdorf_an_der_Krems","47.91139","14.12111","456","Austria","AT_HZB"
536,"Le_molard","45.43850","7.00967","2310","France","FR_METEOFRANCE"
535,"Fie_allo_Sciliar_Osservatore","46.51315","11.50597","835","Italy","IT_BZ"
534,"Obersaxen","46.74733","9.11095","1420","Switzerland","CH_SLF"
533,"Schonmunzach","48.60000","8.36670","480","Germany","DE_DWD"
532,"S_Valpurga_d_Ultimo_Osservatore","46.54793","11.00285","1105","Italy","IT_BZ"
531,"Hrib","45.70403","14.59742","827","Slovenia","SI_ARSO"
530,"Kirchberg_SG","47.42307","9.02523","695","Switzerland","CH_METEOSWISS"
529,"Wimmis","46.67078","7.66378","648","Switzerland","CH_METEOSWISS"
528,"Lasko","46.15684","15.23893","222","Slovenia","SI_ARSO"
527,"Erbach_Ringingen","48.34570","9.81330","580","Germany","DE_DWD"
526,"Karlstift","48.59583","14.72944","919","Austria","AT_HZB"
525,"Stadt_Haag","48.10917","14.56861","349","Austria","AT_HZB"
524,"Valzeina","46.95651","9.60540","1090","Switzerland","CH_SLF"
523,"Terento_Osservatore","46.83212","11.79377","1240","Italy","IT_BZ"
522,"Liebenau","48.53444","14.80917","953","Austria","AT_HZB"
521,"Salgen","48.12770","10.47820","558","Germany","DE_DWD"
520,"Landquart_CH_METEOSWISS","46.96452","9.57642","537","Switzerland","CH_METEOSWISS"
519,"Vorderthal","47.11784","8.89965","760","Switzerland","CH_METEOSWISS"
518,"Wegscheid","48.59620","13.78640","664","Germany","DE_DWD"
516,"Valtournenche_Perreres","45.90742","7.61626","1820","Italy","IT_VDA_CF"
515,"Movraz","45.47674","13.92417","208","Slovenia","SI_ARSO"
514,"Gloggnitz","47.66417","15.93944","509","Austria","AT_HZB"
513,"Warngau_Taubenberg","47.82380","11.76580","795","Germany","DE_DWD"
512,"Bergun","46.63046","9.74831","1380","Switzerland","CH_SLF"
511,"Zgornja_sorica","46.22222","14.03274","839","Slovenia","SI_ARSO"
510,"Bernau_Kreis_Rosenheim","47.82300","12.39740","522","Germany","DE_DWD"
509,"Hohenau_an_der_Raab","47.30083","15.51306","702","Austria","AT_HZB"
508,"Meien","46.72450","8.55683","1320","Switzerland","CH_SLF"
507,"Portoroz_letalisce","45.47561","13.62064","2","Slovenia","SI_ARSO"
506,"Pilgersdorf","47.41000","16.36306","360","Austria","AT_HZB"
505,"Egenhofen","48.28130","11.16510","503","Germany","DE_DWD"
504,"Weinfelden","47.56838","9.11851","477","Switzerland","CH_METEOSWISS"
503,"Preiner_Gscheid","47.66139","15.70083","890","Austria","AT_HZB"
502,"Robiei","46.44244","8.51302","1890","Switzerland","CH_SLF"
501,"Eschlikon","47.45213","8.97288","578","Switzerland","CH_METEOSWISS"
500,"Valluzza_Osservatore","46.62357","11.66281","1350","Italy","IT_BZ"
499,"Worishofen_Bad","48.00660","10.62060","624","Germany","DE_DWD"
498,"Herbolzheim_Wagenstadt","48.20520","7.79520","197","Germany","DE_DWD"
497,"Sigmarszell_Zeisertsweiler","47.57760","9.74040","507","Germany","DE_DWD"
496,"Lienz_Tristach","46.82028","12.79028","666","Austria","AT_HZB"
495,"Donnersbachwald","47.37667","14.12222","980","Austria","AT_HZB"
494,"Haslach_im_Kinzigtal","48.27660","8.08420","220","Germany","DE_DWD"
493,"Renningen_Ihinger_Hof","48.74250","8.92400","478","Germany","DE_DWD"
492,"Saulgau_Bad_Bolstern","47.98740","9.45830","630","Germany","DE_DWD"
491,"Gfohl","48.51778","15.49222","582","Austria","AT_HZB"
490,"Ernen","46.39149","8.12976","1000","Switzerland","CH_METEOSWISS"
489,"Gosau","47.58972","13.54194","765","Austria","AT_HZB"
488,"Pully","46.51227","6.66752","455","Switzerland","CH_METEOSWISS"
487,"Wald_Faltigberg","47.27746","8.94275","908","Switzerland","CH_METEOSWISS"
485,"St_Lorenzen","46.67639","15.16667","752","Austria","AT_HZB"
484,"St_Johann_am_Tauern","47.35639","14.47167","1050","Austria","AT_HZB"
483,"Favogna_di_sotto_Osservatore","46.27162","11.17926","1060","Italy","IT_BZ"
482,"Mullheim_CH_METEOSWISS","47.60227","9.00277","413","Switzerland","CH_METEOSWISS"
481,"Rifiano_Beobachter","46.70503","11.18361","500","Italy","IT_BZ"
480,"Valley_Muhlthal","47.86690","11.78470","617","Germany","DE_DWD"
479,"Altmanns","48.87139","15.10667","590","Austria","AT_HZB"
478,"Kressbronn","47.60000","9.60000","414","Germany","DE_DWD"
477,"Krippenstein","47.52389","13.69417","2050","Austria","AT_HZB"
476,"Beznau","47.55773","8.23548","327","Switzerland","CH_METEOSWISS"
475,"Kochel_Walchenseekraftwerk_","47.63080","11.33680","610","Germany","DE_DWD"
474,"Nufringen","48.62070","8.89620","457","Germany","DE_DWD"
472,"Geretsried","47.84330","11.47750","608","Germany","DE_DWD"
471,"Schaan","47.18699","9.49068","444","Switzerland","CH_METEOSWISS"
470,"Attenkam","47.87740","11.36420","672","Germany","DE_DWD"
469,"Markt_Allhau","47.25333","16.09139","327","Austria","AT_HZB"
468,"Leysin_CH_METEOSWISS","46.34126","7.00755","1320","Switzerland","CH_METEOSWISS"
467,"Sankt_Georgen_Schwarzwald","48.12380","8.31800","835","Germany","DE_DWD"
466,"Corona_Cortaccia_Osservatore","46.32075","11.20675","890","Italy","IT_BZ"
465,"Bayerbach_Holskofen","48.68650","12.28930","435","Germany","DE_DWD"
464,"Ried_im_Innkreis","48.21806","13.48972","427","Austria","AT_HZB"
463,"Bristen","46.76759","8.69838","784","Switzerland","CH_METEOSWISS"
462,"Scuol_CH_SLF","46.79373","10.28540","1285","Switzerland","CH_SLF"
461,"Krun","47.50370","11.28080","873","Germany","DE_DWD"
460,"St_Urban","47.22034","7.84955","491","Switzerland","CH_METEOSWISS"
458,"Grosshochstetten","46.90488","7.64883","755","Switzerland","CH_METEOSWISS"
457,"Pfullendorf","47.93440","9.28690","630","Germany","DE_DWD"
455,"Buchloe","48.03740","10.74090","626","Germany","DE_DWD"
454,"Hufingen_Furstenberg","47.89040","8.55310","797","Germany","DE_DWD"
453,"Brulisau","47.29413","9.46007","928","Switzerland","CH_METEOSWISS"
452,"Lauben_Unterallgau_Frickenhausen","48.07740","10.31570","620","Germany","DE_DWD"
451,"Gorenjci_pri_adlesicih","45.51416","15.32264","232","Slovenia","SI_ARSO"
450,"Thiersee_Landl","47.58889","12.04167","700","Austria","AT_HZB"
449,"Frohnleiten","47.26917","15.32306","420","Austria","AT_HZB"
448,"Murrhardt","48.97290","9.57080","344","Germany","DE_DWD"
447,"Efringen_Kirchen_Kleinkems","47.68940","7.52340","235","Germany","DE_DWD"
446,"Klosters_RhB","46.86312","9.88124","1188","Switzerland","CH_SLF"
445,"Teisendorf_Neukirchen","47.84020","12.73770","712","Germany","DE_DWD"
444,"Gossl","47.64139","13.89278","710","Austria","AT_HZB"
443,"Mettmenstetten","47.24517","8.46245","470","Switzerland","CH_METEOSWISS"
442,"St_veran_rm","44.70317","6.86733","2140","France","FR_METEOFRANCE"
441,"Thuringen","47.19528","9.76278","547","Austria","AT_HZB"
440,"Fescoggia","46.04040","8.87510","855","Switzerland","CH_METEOSWISS"
439,"Weisstannen","46.98762","9.34354","1010","Switzerland","CH_METEOSWISS"
438,"Oberwald","46.53225","8.35029","1370","Switzerland","CH_SLF"
437,"Zgornja_besnica","46.26165","14.27574","472","Slovenia","SI_ARSO"
436,"Hallau","47.69728","8.47046","419","Switzerland","CH_METEOSWISS"
435,"Auen_Linthal","46.90201","8.98804","815","Switzerland","CH_METEOSWISS"
434,"Jachenau_Niedernach","47.58410","11.39360","803","Germany","DE_DWD"
433,"Planneralm","47.40500","14.20306","1605","Austria","AT_HZB"
432,"Col_du_Grand_St_Bernard","45.86908","7.17071","2472","Switzerland","CH_METEOSWISS"
431,"Torricella_Crana","46.07582","8.89536","1002","Switzerland","CH_METEOSWISS"
430,"Wahlendorf","47.00447","7.33673","760","Switzerland","CH_METEOSWISS"
429,"Greolieres","43.83333","6.96667","1380","France","FR_METEOFRANCE"
428,"Kraftisried","47.76740","10.46050","831","Germany","DE_DWD"
427,"Altmannstein_Laimerstadt","48.88210","11.71140","430","Germany","DE_DWD"
426,"Kirchberg_in_Tirol","47.44639","12.31667","830","Austria","AT_HZB"
425,"Turracher_Hohe","46.91889","13.88000","1767","Austria","AT_HZB"
424,"Rettenberg_Kranzegg","47.58560","10.32300","856","Germany","DE_DWD"
423,"Pont_Saint_Martin_Centrale_idroelettrica","45.59056","7.79422","315","Italy","IT_VDA_CF"
422,"Sudelfeld_Polizeiheim_","47.67630","12.05640","1070","Germany","DE_DWD"
421,"Wurzach_Bad","47.90840","9.90460","657","Germany","DE_DWD"
420,"Arosa_CH_SLF","46.79232","9.68292","1845","Switzerland","CH_SLF"
419,"Grimsel_Hospiz_CH_SLF","46.57148","8.33282","1970","Switzerland","CH_SLF"
418,"Gutenstein","47.87750","15.89444","478","Austria","AT_HZB"
417,"Knappenberg","46.92194","14.55889","1050","Austria","AT_HZB"
416,"Allemond","45.20200","6.03750","1270","France","FR_METEOFRANCE"
415,"Vichtenstein","48.53278","13.63278","592","Austria","AT_HZB"
414,"Rain_am_Lech_Wallerdorf","48.61920","11.00590","462","Germany","DE_DWD"
413,"St_Moritz_CH_METEOSWISS","46.49771","9.83973","1825","Switzerland","CH_METEOSWISS"
412,"Mering_Bauhof_","48.27080","10.97680","510","Germany","DE_DWD"
411,"Bale_Mulhouse_ehemalige_Station_","47.60423","7.52226","266","Switzerland","CH_METEOSWISS"
410,"Unterretzbach","48.76944","16.00000","240","Austria","AT_HZB"
409,"Frasdorf","47.79970","12.28130","605","Germany","DE_DWD"
408,"Konigsmoos_Untermaxfeld","48.67070","11.21730","378","Germany","DE_DWD"
407,"Gresse_en_vercors","44.88917","5.54167","1254","France","FR_METEOFRANCE"
406,"Wernstein","48.51944","13.45917","355","Austria","AT_HZB"
404,"La_Creusaz","46.11930","6.99650","1720","Switzerland","CH_SLF"
403,"Weissfluhjoch_CH_SLF","46.82963","9.80924","2536","Switzerland","CH_SLF"
402,"Karbachalm_Talstation_","47.38000","13.10972","925","Austria","AT_HZB"
401,"Fey","46.18795","7.26671","737","Switzerland","CH_METEOSWISS"
400,"Heidenheim_Brenz","48.67650","10.13070","498","Germany","DE_DWD"
399,"Chiggiogna","46.46860","8.82226","695","Switzerland","CH_METEOSWISS"
398,"Pottmes_Schorn","48.58870","11.09230","404","Germany","DE_DWD"
397,"Hausham_Grub","47.77050","11.80830","770","Germany","DE_DWD"
396,"Cerknica","45.79592","14.36806","569","Slovenia","SI_ARSO"
395,"Vigaun","47.66889","13.13972","495","Austria","AT_HZB"
394,"La_Brevine","46.98383","6.61029","1050","Switzerland","CH_METEOSWISS"
393,"Luterswil","47.12073","7.43547","575","Switzerland","CH_METEOSWISS"
392,"Diedorf_Schwaben_Biburg","48.37370","10.76040","498","Germany","DE_DWD"
391,"Schattendorf","47.70778","16.50111","268","Austria","AT_HZB"
390,"Vattis","46.90908","9.44359","939","Switzerland","CH_METEOSWISS"
389,"Kreuth_A_","47.63330","11.75000","795","Germany","DE_DWD"
388,"Entlebuch","46.98682","8.06874","768","Switzerland","CH_METEOSWISS"
387,"Rastatt","48.84710","8.18690","114","Germany","DE_DWD"
386,"Deckenpfronn","48.65150","8.82620","560","Germany","DE_DWD"
383,"Schiltach","48.28930","8.33770","360","Germany","DE_DWD"
382,"Bauma","47.36457","8.90556","667","Switzerland","CH_METEOSWISS"
381,"Elzach_Oberprechtal","48.21470","8.14350","480","Germany","DE_DWD"
380,"Tutzing_Traubing","47.94300","11.25310","670","Germany","DE_DWD"
378,"Pampeago","46.34240","11.53962","1760","Italy","IT_TN"
377,"Chieming_Chiemsee","47.88990","12.53960","525","Germany","DE_DWD"
376,"Dobersberg","48.91833","15.31694","488","Austria","AT_HZB"
375,"Zederhaus","47.14944","13.51444","1200","Austria","AT_HZB"
374,"Mauth","48.88730","13.58800","811","Germany","DE_DWD"
373,"Kohlgrub_Bad_A_","47.67770","11.04730","850","Germany","DE_DWD"
372,"Oberried_Hofsgrund","47.90190","7.89880","1023","Germany","DE_DWD"
371,"Tatzelwurm","47.68330","12.08330","795","Germany","DE_DWD"
370,"Krozingen_Bad_Hausen","47.95850","7.65780","202","Germany","DE_DWD"
369,"Les_portes_en_valgaudemar","44.80600","6.19050","1270","France","FR_METEOFRANCE"
368,"Festenburg_Hinterberg","47.48750","15.92333","920","Austria","AT_HZB"
367,"Rot_an_der_Rot_Spindelwag","48.00000","10.00000","619","Germany","DE_DWD"
366,"Ste_foy_station","45.57333","6.89050","1524","France","FR_METEOFRANCE"
365,"Obertaufkirchen","48.26350","12.27600","455","Germany","DE_DWD"
364,"Zurs","47.17278","10.16333","1707","Austria","AT_HZB"
363,"Thun","46.74985","7.58521","570","Switzerland","CH_METEOSWISS"
361,"Morzine_74191400","46.17467","6.70600","960","France","FR_METEOFRANCE"
360,"Les_Avants","46.45685","6.94246","1036","Switzerland","CH_METEOSWISS"
359,"Zetale","46.28086","15.80511","342","Slovenia","SI_ARSO"
358,"Peuerbach","48.30667","13.78972","372","Austria","AT_HZB"
357,"Axams","47.23056","11.27556","890","Austria","AT_HZB"
356,"Berchtesgaden_KKst_","47.63440","13.01090","550","Germany","DE_DWD"
355,"Stegen","47.98690","7.94660","363","Germany","DE_DWD"
354,"Oetz","47.20583","10.88611","760","Austria","AT_HZB"
353,"Soglio","46.34225","9.53520","1086","Switzerland","CH_METEOSWISS"
352,"Horben","47.93660","7.85910","600","Germany","DE_DWD"
351,"Malbun","47.10312","9.60857","1610","Switzerland","CH_SLF"
350,"Schaftlach","47.78970","11.68780","775","Germany","DE_DWD"
349,"Lesce","46.36138","14.16664","503","Slovenia","SI_ARSO"
348,"St_etienne_en_devoluy","44.68733","5.93600","1281","France","FR_METEOFRANCE"
347,"Tiefencastel","46.66362","9.57446","897","Switzerland","CH_METEOSWISS"
346,"Eresing_Sankt_Ottilien_","48.09410","11.04370","590","Germany","DE_DWD"
345,"Hinwil","47.30950","8.81143","539","Switzerland","CH_METEOSWISS"
344,"Altenburg","48.64917","15.59639","393","Austria","AT_HZB"
343,"Dischma","46.77194","9.88208","1710","Switzerland","CH_METEOSWISS"
342,"Ochsengarten_Obergut","47.23000","10.91861","1695","Austria","AT_HZB"
341,"Frasco","46.33709","8.80533","880","Switzerland","CH_METEOSWISS"
340,"Maloja","46.39903","9.69728","1810","Switzerland","CH_SLF"
339,"Varmost","46.45000","12.56139","1440","Italy","IT_FVG"
337,"Frick","47.51362","8.01417","345","Switzerland","CH_METEOSWISS"
336,"Nurtingen","48.63210","9.32610","280","Germany","DE_DWD"
335,"Ottenschlag","48.42556","15.22417","863","Austria","AT_HZB"
334,"Schlagl","48.63806","13.96111","555","Austria","AT_HZB"
333,"Polsingen_Dockingen","48.93430","10.75860","510","Germany","DE_DWD"
332,"Moutier","47.27216","7.37174","579","Switzerland","CH_METEOSWISS"
331,"Zalosce","45.88781","13.75223","75","Slovenia","SI_ARSO"
330,"Gutach_im_Breisgau_Bleibach","48.12220","8.00800","302","Germany","DE_DWD"
329,"Gross_Gerungs","48.57500","14.96083","680","Austria","AT_HZB"
328,"Denkendorf","48.91670","11.45000","518","Germany","DE_DWD"
327,"Letalisce_edvarda_rusjana_maribor","46.47999","15.68668","264","Slovenia","SI_ARSO"
326,"Gorwihl_Segeten","47.65910","8.02270","879","Germany","DE_DWD"
324,"Waldzell","48.14250","13.42583","500","Austria","AT_HZB"
323,"Samedan_CH_METEOSWISS","46.52625","9.87945","1708","Switzerland","CH_METEOSWISS"
322,"Hochberg","46.81528","12.36333","1672","Austria","AT_HZB"
321,"Muhldorf_bei_Spitz","48.37500","15.34833","375","Austria","AT_HZB"
320,"Unterwossen_Hinterwossen","47.71050","12.46520","647","Germany","DE_DWD"
319,"Le_dramont","43.40867","6.85167","124","France","FR_METEOFRANCE"
318,"Boudevilliers","47.02288","6.88742","750","Switzerland","CH_METEOSWISS"
317,"Fieschertal","46.42791","8.14103","1175","Switzerland","CH_METEOSWISS"
316,"Hunzikon","47.49018","8.97571","505","Switzerland","CH_METEOSWISS"
315,"Kronberg","47.29150","9.32758","1645","Switzerland","CH_METEOSWISS"
314,"Ehingen_a_Ries_Schaffhauser_Hof_","48.96620","10.57500","433","Germany","DE_DWD"
313,"Rigi_Kulm","47.05606","8.48503","1793","Switzerland","CH_METEOSWISS"
312,"Munchen_Stadt","48.16310","11.54290","515","Germany","DE_DWD"
311,"St_Anton_an_der_Jessnitz","47.96194","15.20778","400","Austria","AT_HZB"
310,"Bondorf","48.52510","8.83290","456","Germany","DE_DWD"
309,"Sella_Nevea","46.38610","13.47220","1200","Italy","IT_FVG"
308,"Mottingen","48.81070","10.58540","416","Germany","DE_DWD"
307,"Egg","47.43639","9.91194","660","Austria","AT_HZB"
305,"Stuttgart_Neckartal_","48.78960","9.21670","224","Germany","DE_DWD"
